Date,State,Petrol_Rate,Prev_Petrol,Change_Rate,Source
2026-06-27,Karnataka,102.58,102.58,0,https://www.goodreturns.in/petrol-price-in-karnataka-s14.html
2026-06-27,Kerala,104.13,104.13,0,https://www.goodreturns.in/petrol-price-in-kerala-s15.html
2026-06-27,Madhya Pradesh,106.19,106.19,0,https://www.goodreturns.in/petrol-price-in-madhya-pradesh-s16.html
2026-06-27,Maharashtra,111.68,111.68,0,https://www.goodreturns.in/petrol-price-in-maharashtra-s17.html
2026-06-27,Manipur,115.49,115.49,0,https://www.goodreturns.in/petrol-price-in-manipur-s18.html
2026-06-27,Meghalaya,114.54,114.54,0,https://www.goodreturns.in/petrol-price-in-meghalaya-s19.html
2026-06-27,Mizoram,111.21,111.21,0,https://www.goodreturns.in/petrol-price-in-mizoram-s20.html
2026-06-27,Nagaland,106.82,106.82,0,https://www.goodreturns.in/petrol-price-in-nagaland-s21.html
2026-06-27,Odisha,102.56,102.56,0,https://www.goodreturns.in/petrol-price-in-odisha-s22.html
2026-06-27,Punjab,106.39,106.39,0,https://www.goodreturns.in/petrol-price-in-punjab-s23.html
2026-06-27,Rajasthan,104.8,104.8,0,https://www.goodreturns.in/petrol-price-in-rajasthan-s24.html
2026-06-27,Sikkim,108.97,108.97,0,https://www.goodreturns.in/petrol-price-in-sikkim-s25.html
2026-06-27,Tamil Nadu,103.58,103.58,0,https://www.goodreturns.in/petrol-price-in-tamil-nadu-s26.html
2026-06-27,Telangana,105.56,105.56,0,https://www.goodreturns.in/petrol-price-in-telangana-s27.html
2026-06-27,Tripura,113.19,113.19,0,https://www.goodreturns.in/petrol-price-in-tripura-s28.html
2026-06-27,Uttar Pradesh,110.95,110.95,0,https://www.goodreturns.in/petrol-price-in-uttar-pradesh-s29.html
2026-06-27,Uttarakhand,107.76,107.76,0,https://www.goodreturns.in/petrol-price-in-uttarakhand-s30.html
2026-06-27,West Bengal,115.69,115.69,0,https://www.goodreturns.in/petrol-price-in-west-bengal-s31.html
2026-06-28,Andhra Pradesh,117.51,117.25,0.26,https://www.goodreturns.in/petrol-price-in-andhra-pradesh-s2.html
2026-06-28,Arunachal Pradesh,97.93,97.93,0,https://www.goodreturns.in/petrol-price-in-arunachal-pradesh-s3.html
2026-06-28,Assam,105.73,105.73,0,https://www.goodreturns.in/petrol-price-in-assam-s4.html
2026-06-28,Bihar,113.35,113.37,-0.02,https://www.goodreturns.in/petrol-price-in-bihar-s5.html
2026-06-28,Chhattisgarh,101.54,101.54,0,https://www.goodreturns.in/petrol-price-in-chhattisgarh-s6.html
2026-06-28,Delhi,102.12,102.12,0,https://www.goodreturns.in/petrol-price-in-delhi-s10.html
2026-06-28,Goa,108.3,108.3,0,https://www.goodreturns.in/petrol-price-in-goa-s7.html
2026-06-28,Gujarat,99.44,99.44,0,https://www.goodreturns.in/petrol-price-in-gujarat-s8.html
2026-06-28,Haryana,99.44,99.44,0,https://www.goodreturns.in/petrol-price-in-haryana-s9.html
2026-06-28,Himachal Pradesh,104,103.92,0.08,https://www.goodreturns.in/petrol-price-in-himachal-pradesh-s11.html
2026-06-28,Jammu & Kashmir,102.01,102.04,-0.03,https://www.goodreturns.in/petrol-price-in-jammu-kashmir-s12.html
2026-06-28,Jharkhand,103.28,103.28,0,https://www.goodreturns.in/petrol-price-in-jharkhand-s13.html
2026-06-28,Karnataka,102.58,102.58,0,https://www.goodreturns.in/petrol-price-in-karnataka-s14.html
2026-06-28,Kerala,104.13,104.13,0,https://www.goodreturns.in/petrol-price-in-kerala-s15.html
2026-06-28,Madhya Pradesh,106.19,106.19,0,https://www.goodreturns.in/petrol-price-in-madhya-pradesh-s16.html
2026-06-28,Maharashtra,111.68,111.68,0,https://www.goodreturns.in/petrol-price-in-maharashtra-s17.html
2026-06-28,Manipur,115.49,115.49,0,https://www.goodreturns.in/petrol-price-in-manipur-s18.html
2026-06-28,Meghalaya,114.54,114.54,0,https://www.goodreturns.in/petrol-price-in-meghalaya-s19.html
2026-06-28,Mizoram,111.21,111.21,0,https://www.goodreturns.in/petrol-price-in-mizoram-s20.html
2026-06-28,Nagaland,106.82,106.82,0,https://www.goodreturns.in/petrol-price-in-nagaland-s21.html
2026-06-28,Odisha,102.56,102.56,0,https://www.goodreturns.in/petrol-price-in-odisha-s22.html
2026-06-28,Punjab,106.39,106.39,0,https://www.goodreturns.in/petrol-price-in-punjab-s23.html
2026-06-28,Rajasthan,104.8,104.8,0,https://www.goodreturns.in/petrol-price-in-rajasthan-s24.html
2026-06-28,Sikkim,110.49,108.97,1.52,https://www.goodreturns.in/petrol-price-in-sikkim-s25.html
2026-06-28,Tamil Nadu,103.58,103.58,0,https://www.goodreturns.in/petrol-price-in-tamil-nadu-s26.html
2026-06-28,Telangana,105.56,105.56,0,https://www.goodreturns.in/petrol-price-in-telangana-s27.html
2026-06-28,Tripura,113.19,113.19,0,https://www.goodreturns.in/petrol-price-in-tripura-s28.html
2026-06-28,Uttar Pradesh,110.95,110.95,0,https://www.goodreturns.in/petrol-price-in-uttar-pradesh-s29.html
2026-06-28,Uttarakhand,107.76,107.76,0,https://www.goodreturns.in/petrol-price-in-uttarakhand-s30.html
2026-06-28,West Bengal,115.69,115.69,0,https://www.goodreturns.in/petrol-price-in-west-bengal-s31.html
2026-06-29,Andhra Pradesh,117.51,117.51,0,https://www.goodreturns.in/petrol-price-in-andhra-pradesh-s2.html
2026-06-29,Arunachal Pradesh,97.93,97.93,0,https://www.goodreturns.in/petrol-price-in-arunachal-pradesh-s3.html
2026-06-29,Assam,105.73,105.73,0,https://www.goodreturns.in/petrol-price-in-assam-s4.html
2026-06-29,Bihar,113.37,113.35,0.02,https://www.goodreturns.in/petrol-price-in-bihar-s5.html
2026-06-29,Chhattisgarh,101.54,101.54,0,https://www.goodreturns.in/petrol-price-in-chhattisgarh-s6.html
2026-06-29,Delhi,102.12,102.12,0,https://www.goodreturns.in/petrol-price-in-delhi-s10.html
2026-06-29,Goa,108.3,108.3,0,https://www.goodreturns.in/petrol-price-in-goa-s7.html
2026-06-29,Gujarat,99.44,99.44,0,https://www.goodreturns.in/petrol-price-in-gujarat-s8.html
2026-06-29,Haryana,99.44,99.44,0,https://www.goodreturns.in/petrol-price-in-haryana-s9.html
2026-06-29,Himachal Pradesh,103.92,104,-0.08,https://www.goodreturns.in/petrol-price-in-himachal-pradesh-s11.html
2026-06-29,Jammu & Kashmir,102.04,102.01,0.03,https://www.goodreturns.in/petrol-price-in-jammu-kashmir-s12.html
2026-06-29,Jharkhand,103.28,103.28,0,https://www.goodreturns.in/petrol-price-in-jharkhand-s13.html
2026-06-29,Karnataka,102.58,102.58,0,https://www.goodreturns.in/petrol-price-in-karnataka-s14.html
2026-06-29,Kerala,104.13,104.13,0,https://www.goodreturns.in/petrol-price-in-kerala-s15.html
2026-06-29,Madhya Pradesh,106.59,106.19,0.4,https://www.goodreturns.in/petrol-price-in-madhya-pradesh-s16.html
2026-06-29,Maharashtra,111.68,111.68,0,https://www.goodreturns.in/petrol-price-in-maharashtra-s17.html
2026-06-29,Manipur,115.49,115.49,0,https://www.goodreturns.in/petrol-price-in-manipur-s18.html
2026-06-29,Meghalaya,114.54,114.54,0,https://www.goodreturns.in/petrol-price-in-meghalaya-s19.html
2026-06-29,Mizoram,111.21,111.21,0,https://www.goodreturns.in/petrol-price-in-mizoram-s20.html
2026-06-29,Nagaland,106.82,106.82,0,https://www.goodreturns.in/petrol-price-in-nagaland-s21.html
2026-06-29,Odisha,102.56,102.56,0,https://www.goodreturns.in/petrol-price-in-odisha-s22.html
2026-06-29,Punjab,106.39,106.39,0,https://www.goodreturns.in/petrol-price-in-punjab-s23.html
2026-06-29,Rajasthan,104.8,104.8,0,https://www.goodreturns.in/petrol-price-in-rajasthan-s24.html
2026-06-29,Sikkim,108.97,110.49,-1.52,https://www.goodreturns.in/petrol-price-in-sikkim-s25.html
2026-06-29,Tamil Nadu,103.58,103.58,0,https://www.goodreturns.in/petrol-price-in-tamil-nadu-s26.html
2026-06-29,Telangana,105.56,105.56,0,https://www.goodreturns.in/petrol-price-in-telangana-s27.html
2026-06-29,Tripura,113.19,113.19,0,https://www.goodreturns.in/petrol-price-in-tripura-s28.html
2026-06-29,Uttar Pradesh,110.95,110.95,0,https://www.goodreturns.in/petrol-price-in-uttar-pradesh-s29.html
2026-06-29,Uttarakhand,107.76,107.76,0,https://www.goodreturns.in/petrol-price-in-uttarakhand-s30.html
2026-06-29,West Bengal,115.69,115.69,0,https://www.goodreturns.in/petrol-price-in-west-bengal-s31.html
2026-06-30,Andhra Pradesh,117.51,117.51,0,https://www.goodreturns.in/petrol-price-in-andhra-pradesh-s2.html
2026-06-30,Arunachal Pradesh,97.93,97.93,0,https://www.goodreturns.in/petrol-price-in-arunachal-pradesh-s3.html
2026-06-30,Assam,105.73,105.73,0,https://www.goodreturns.in/petrol-price-in-assam-s4.html
2026-06-30,Bihar,113.37,113.37,0,https://www.goodreturns.in/petrol-price-in-bihar-s5.html
2026-06-30,Chhattisgarh,101.51,101.54,-0.03,https://www.goodreturns.in/petrol-price-in-chhattisgarh-s6.html
2026-06-30,Delhi,102.12,102.12,0,https://www.goodreturns.in/petrol-price-in-delhi-s10.html
2026-06-30,Goa,108.06,108.3,-0.24,https://www.goodreturns.in/petrol-price-in-goa-s7.html
2026-06-30,Gujarat,99.46,99.44,0.02,https://www.goodreturns.in/petrol-price-in-gujarat-s8.html
2026-06-30,Haryana,99.46,99.44,0.02,https://www.goodreturns.in/petrol-price-in-haryana-s9.html
2026-06-30,Himachal Pradesh,104.06,103.92,0.14,https://www.goodreturns.in/petrol-price-in-himachal-pradesh-s11.html
2026-06-30,Jammu & Kashmir,102.1,102.04,0.06,https://www.goodreturns.in/petrol-price-in-jammu-kashmir-s12.html
2026-06-30,Jharkhand,103.28,103.28,0,https://www.goodreturns.in/petrol-price-in-jharkhand-s13.html
2026-06-30,Karnataka,102.58,102.58,0,https://www.goodreturns.in/petrol-price-in-karnataka-s14.html
2026-06-30,Kerala,104.1,104.13,-0.03,https://www.goodreturns.in/petrol-price-in-kerala-s15.html
2026-06-30,Madhya Pradesh,106.59,106.59,0,https://www.goodreturns.in/petrol-price-in-madhya-pradesh-s16.html
2026-06-30,Maharashtra,110.82,111.68,-0.86,https://www.goodreturns.in/petrol-price-in-maharashtra-s17.html
2026-06-30,Manipur,115.49,115.49,0,https://www.goodreturns.in/petrol-price-in-manipur-s18.html
2026-06-30,Meghalaya,114.54,114.54,0,https://www.goodreturns.in/petrol-price-in-meghalaya-s19.html
2026-06-30,Mizoram,111.21,111.21,0,https://www.goodreturns.in/petrol-price-in-mizoram-s20.html
2026-06-30,Nagaland,106.82,106.82,0,https://www.goodreturns.in/petrol-price-in-nagaland-s21.html
2026-06-30,Odisha,102.56,102.56,0,https://www.goodreturns.in/petrol-price-in-odisha-s22.html
2026-06-30,Punjab,106.39,106.39,0,https://www.goodreturns.in/petrol-price-in-punjab-s23.html
2026-06-30,Rajasthan,104.8,104.8,0,https://www.goodreturns.in/petrol-price-in-rajasthan-s24.html
2026-06-30,Sikkim,108.97,108.97,0,https://www.goodreturns.in/petrol-price-in-sikkim-s25.html
2026-06-30,Tamil Nadu,103.58,103.58,0,https://www.goodreturns.in/petrol-price-in-tamil-nadu-s26.html
2026-06-30,Telangana,105.56,105.56,0,https://www.goodreturns.in/petrol-price-in-telangana-s27.html
2026-06-30,Tripura,113.19,113.19,0,https://www.goodreturns.in/petrol-price-in-tripura-s28.html
2026-06-30,Uttar Pradesh,110.95,110.95,0,https://www.goodreturns.in/petrol-price-in-uttar-pradesh-s29.html
2026-06-30,Uttarakhand,107.77,107.76,0.01,https://www.goodreturns.in/petrol-price-in-uttarakhand-s30.html
2026-06-30,West Bengal,116.15,115.69,0.46,https://www.goodreturns.in/petrol-price-in-west-bengal-s31.html
2026-07-01,Andhra Pradesh,117.51,117.51,0,https://www.goodreturns.in/petrol-price-in-andhra-pradesh-s2.html
2026-07-01,Arunachal Pradesh,97.95,97.93,0.02,https://www.goodreturns.in/petrol-price-in-arunachal-pradesh-s3.html
2026-07-01,Assam,105.73,105.73,0,https://www.goodreturns.in/petrol-price-in-assam-s4.html
2026-07-01,Bihar,113.37,113.37,0,https://www.goodreturns.in/petrol-price-in-bihar-s5.html
2026-07-01,Chhattisgarh,101.54,101.51,0.03,https://www.goodreturns.in/petrol-price-in-chhattisgarh-s6.html
2026-07-01,Delhi,102.12,102.12,0,https://www.goodreturns.in/petrol-price-in-delhi-s10.html
2026-07-01,Goa,108.06,108.06,0,https://www.goodreturns.in/petrol-price-in-goa-s7.html
2026-07-01,Gujarat,99.44,99.46,-0.02,https://www.goodreturns.in/petrol-price-in-gujarat-s8.html
2026-07-01,Haryana,99.44,99.46,-0.02,https://www.goodreturns.in/petrol-price-in-haryana-s9.html
2026-07-01,Himachal Pradesh,104.06,104.06,0,https://www.goodreturns.in/petrol-price-in-himachal-pradesh-s11.html
2026-07-01,Jammu & Kashmir,101.83,102.1,-0.27,https://www.goodreturns.in/petrol-price-in-jammu-kashmir-s12.html
2026-07-01,Jharkhand,103.28,103.28,0,https://www.goodreturns.in/petrol-price-in-jharkhand-s13.html
2026-07-01,Karnataka,102.54,102.58,-0.04,https://www.goodreturns.in/petrol-price-in-karnataka-s14.html
2026-07-01,Kerala,104.1,104.1,0,https://www.goodreturns.in/petrol-price-in-kerala-s15.html
2026-07-01,Madhya Pradesh,106.19,106.59,-0.4,https://www.goodreturns.in/petrol-price-in-madhya-pradesh-s16.html
2026-07-01,Maharashtra,111.68,110.82,0.86,https://www.goodreturns.in/petrol-price-in-maharashtra-s17.html
2026-07-01,Manipur,115.49,115.49,0,https://www.goodreturns.in/petrol-price-in-manipur-s18.html
2026-07-01,Meghalaya,114.54,114.54,0,https://www.goodreturns.in/petrol-price-in-meghalaya-s19.html
2026-07-01,Mizoram,111.21,111.21,0,https://www.goodreturns.in/petrol-price-in-mizoram-s20.html
2026-07-01,Nagaland,106.87,106.82,0.05,https://www.goodreturns.in/petrol-price-in-nagaland-s21.html
2026-07-01,Odisha,102.6,102.56,0.04,https://www.goodreturns.in/petrol-price-in-odisha-s22.html
2026-07-01,Punjab,106.55,106.39,0.16,https://www.goodreturns.in/petrol-price-in-punjab-s23.html
2026-07-01,Rajasthan,104.87,104.8,0.07,https://www.goodreturns.in/petrol-price-in-rajasthan-s24.html
2026-07-01,Sikkim,108.97,108.97,0,https://www.goodreturns.in/petrol-price-in-sikkim-s25.html
2026-07-01,Tamil Nadu,103.58,103.58,0,https://www.goodreturns.in/petrol-price-in-tamil-nadu-s26.html
2026-07-01,Telangana,105.29,105.56,-0.27,https://www.goodreturns.in/petrol-price-in-telangana-s27.html
2026-07-01,Tripura,113.19,113.19,0,https://www.goodreturns.in/petrol-price-in-tripura-s28.html
2026-07-01,Uttar Pradesh,110.6,110.95,-0.35,https://www.goodreturns.in/petrol-price-in-uttar-pradesh-s29.html
2026-07-01,Uttarakhand,107.76,107.77,-0.01,https://www.goodreturns.in/petrol-price-in-uttarakhand-s30.html
2026-07-01,West Bengal,115.69,116.15,-0.46,https://www.goodreturns.in/petrol-price-in-west-bengal-s31.html
2026-07-02,Andhra Pradesh,117.51,117.51,0,https://www.goodreturns.in/petrol-price-in-andhra-pradesh-s2.html
2026-07-02,Arunachal Pradesh,97.95,97.95,0,https://www.goodreturns.in/petrol-price-in-arunachal-pradesh-s3.html
2026-07-02,Assam,106.65,105.73,0.92,https://www.goodreturns.in/petrol-price-in-assam-s4.html
2026-07-02,Bihar,113.69,113.37,0.32,https://www.goodreturns.in/petrol-price-in-bihar-s5.html
2026-07-02,Chhattisgarh,101.54,101.54,0,https://www.goodreturns.in/petrol-price-in-chhattisgarh-s6.html
2026-07-02,Delhi,102.12,102.12,0,https://www.goodreturns.in/petrol-price-in-delhi-s10.html
2026-07-02,Goa,108.06,108.06,0,https://www.goodreturns.in/petrol-price-in-goa-s7.html
2026-07-02,Gujarat,99.44,99.44,0,https://www.goodreturns.in/petrol-price-in-gujarat-s8.html
2026-07-02,Haryana,99.44,99.44,0,https://www.goodreturns.in/petrol-price-in-haryana-s9.html
2026-07-02,Himachal Pradesh,104,104.06,-0.06,https://www.goodreturns.in/petrol-price-in-himachal-pradesh-s11.html
2026-07-02,Jammu & Kashmir,102.01,101.83,0.18,https://www.goodreturns.in/petrol-price-in-jammu-kashmir-s12.html
2026-07-02,Jharkhand,103.28,103.28,0,https://www.goodreturns.in/petrol-price-in-jharkhand-s13.html
2026-07-02,Karnataka,102.38,102.54,-0.16,https://www.goodreturns.in/petrol-price-in-karnataka-s14.html
2026-07-02,Kerala,104.1,104.1,0,https://www.goodreturns.in/petrol-price-in-kerala-s15.html
2026-07-02,Madhya Pradesh,106.19,106.19,0,https://www.goodreturns.in/petrol-price-in-madhya-pradesh-s16.html
2026-07-02,Maharashtra,111.68,111.68,0,https://www.goodreturns.in/petrol-price-in-maharashtra-s17.html
2026-07-02,Manipur,114.8,115.49,-0.69,https://www.goodreturns.in/petrol-price-in-manipur-s18.html
2026-07-02,Meghalaya,114.54,114.54,0,https://www.goodreturns.in/petrol-price-in-meghalaya-s19.html
2026-07-02,Mizoram,111.21,111.21,0,https://www.goodreturns.in/petrol-price-in-mizoram-s20.html
2026-07-02,Nagaland,106.87,106.87,0,https://www.goodreturns.in/petrol-price-in-nagaland-s21.html
2026-07-02,Odisha,102.6,102.6,0,https://www.goodreturns.in/petrol-price-in-odisha-s22.html
2026-07-02,Punjab,106.55,106.55,0,https://www.goodreturns.in/petrol-price-in-punjab-s23.html
2026-07-02,Rajasthan,104.87,104.87,0,https://www.goodreturns.in/petrol-price-in-rajasthan-s24.html
2026-07-02,Sikkim,108.97,108.97,0,https://www.goodreturns.in/petrol-price-in-sikkim-s25.html
2026-07-02,Tamil Nadu,103.58,103.58,0,https://www.goodreturns.in/petrol-price-in-tamil-nadu-s26.html
2026-07-02,Telangana,105.56,105.29,0.27,https://www.goodreturns.in/petrol-price-in-telangana-s27.html
2026-07-02,Tripura,113.19,113.19,0,https://www.goodreturns.in/petrol-price-in-tripura-s28.html
2026-07-02,Uttar Pradesh,110.6,110.6,0,https://www.goodreturns.in/petrol-price-in-uttar-pradesh-s29.html
2026-07-02,Uttarakhand,107.77,107.76,0.01,https://www.goodreturns.in/petrol-price-in-uttarakhand-s30.html
2026-07-02,West Bengal,115.69,115.69,0,https://www.goodreturns.in/petrol-price-in-west-bengal-s31.html
2026-07-03,Andhra Pradesh,118.1,117.51,0.59,https://www.goodreturns.in/petrol-price-in-andhra-pradesh-s2.html
2026-07-03,Arunachal Pradesh,97.7,97.95,-0.25,https://www.goodreturns.in/petrol-price-in-arunachal-pradesh-s3.html
2026-07-03,Assam,105.73,106.65,-0.92,https://www.goodreturns.in/petrol-price-in-assam-s4.html
2026-07-03,Bihar,113.37,113.69,-0.32,https://www.goodreturns.in/petrol-price-in-bihar-s5.html
2026-07-03,Chhattisgarh,101.54,101.54,0,https://www.goodreturns.in/petrol-price-in-chhattisgarh-s6.html
2026-07-03,Delhi,102.12,102.12,0,https://www.goodreturns.in/petrol-price-in-delhi-s10.html
2026-07-03,Goa,108.06,108.06,0,https://www.goodreturns.in/petrol-price-in-goa-s7.html
2026-07-03,Gujarat,99.5,99.44,0.06,https://www.goodreturns.in/petrol-price-in-gujarat-s8.html
2026-07-03,Haryana,99.5,99.44,0.06,https://www.goodreturns.in/petrol-price-in-haryana-s9.html
2026-07-03,Himachal Pradesh,104,104,0,https://www.goodreturns.in/petrol-price-in-himachal-pradesh-s11.html
2026-07-03,Jammu & Kashmir,102.04,102.01,0.03,https://www.goodreturns.in/petrol-price-in-jammu-kashmir-s12.html
2026-07-03,Jharkhand,102.97,103.28,-0.31,https://www.goodreturns.in/petrol-price-in-jharkhand-s13.html
2026-07-03,Karnataka,102.38,102.38,0,https://www.goodreturns.in/petrol-price-in-karnataka-s14.html
2026-07-03,Kerala,104.13,104.1,0.03,https://www.goodreturns.in/petrol-price-in-kerala-s15.html
2026-07-03,Madhya Pradesh,106.59,106.19,0.4,https://www.goodreturns.in/petrol-price-in-madhya-pradesh-s16.html
2026-07-03,Maharashtra,110.93,111.68,-0.75,https://www.goodreturns.in/petrol-price-in-maharashtra-s17.html
2026-07-03,Manipur,115.49,114.8,0.69,https://www.goodreturns.in/petrol-price-in-manipur-s18.html
2026-07-03,Meghalaya,114.54,114.54,0,https://www.goodreturns.in/petrol-price-in-meghalaya-s19.html
2026-07-03,Mizoram,111.21,111.21,0,https://www.goodreturns.in/petrol-price-in-mizoram-s20.html
2026-07-03,Nagaland,106.87,106.87,0,https://www.goodreturns.in/petrol-price-in-nagaland-s21.html
2026-07-03,Odisha,102.6,102.6,0,https://www.goodreturns.in/petrol-price-in-odisha-s22.html
2026-07-03,Punjab,106.79,106.55,0.24,https://www.goodreturns.in/petrol-price-in-punjab-s23.html
2026-07-03,Rajasthan,104.87,104.87,0,https://www.goodreturns.in/petrol-price-in-rajasthan-s24.html
2026-07-03,Sikkim,110.49,108.97,1.52,https://www.goodreturns.in/petrol-price-in-sikkim-s25.html
2026-07-03,Tamil Nadu,103.58,103.58,0,https://www.goodreturns.in/petrol-price-in-tamil-nadu-s26.html
2026-07-03,Telangana,105.56,105.56,0,https://www.goodreturns.in/petrol-price-in-telangana-s27.html
2026-07-03,Tripura,113.19,113.19,0,https://www.goodreturns.in/petrol-price-in-tripura-s28.html
2026-07-03,Uttar Pradesh,110.6,110.6,0,https://www.goodreturns.in/petrol-price-in-uttar-pradesh-s29.html
2026-07-03,Uttarakhand,107.76,107.77,-0.01,https://www.goodreturns.in/petrol-price-in-uttarakhand-s30.html
2026-07-03,West Bengal,115.69,115.69,0,https://www.goodreturns.in/petrol-price-in-west-bengal-s31.html
2026-07-04,Andhra Pradesh,117.25,118.1,-0.85,https://www.goodreturns.in/petrol-price-in-andhra-pradesh-s2.html
2026-07-04,Arunachal Pradesh,97.95,97.7,0.25,https://www.goodreturns.in/petrol-price-in-arunachal-pradesh-s3.html
2026-07-04,Assam,105.73,105.73,0,https://www.goodreturns.in/petrol-price-in-assam-s4.html
2026-07-04,Bihar,114.55,113.37,1.18,https://www.goodreturns.in/petrol-price-in-bihar-s5.html
2026-07-04,Chhattisgarh,101.54,101.54,0,https://www.goodreturns.in/petrol-price-in-chhattisgarh-s6.html
2026-07-04,Delhi,102.12,102.12,0,https://www.goodreturns.in/petrol-price-in-delhi-s10.html
2026-07-04,Goa,108.3,108.06,0.24,https://www.goodreturns.in/petrol-price-in-goa-s7.html
2026-07-04,Gujarat,99.44,99.5,-0.06,https://www.goodreturns.in/petrol-price-in-gujarat-s8.html
2026-07-04,Haryana,99.44,99.5,-0.06,https://www.goodreturns.in/petrol-price-in-haryana-s9.html
2026-07-04,Himachal Pradesh,104.06,104,0.06,https://www.goodreturns.in/petrol-price-in-himachal-pradesh-s11.html
2026-07-04,Jammu & Kashmir,102.04,102.04,0,https://www.goodreturns.in/petrol-price-in-jammu-kashmir-s12.html
2026-07-04,Jharkhand,103.28,102.97,0.31,https://www.goodreturns.in/petrol-price-in-jharkhand-s13.html
2026-07-04,Karnataka,102.38,102.38,0,https://www.goodreturns.in/petrol-price-in-karnataka-s14.html
2026-07-04,Kerala,104.1,104.13,-0.03,https://www.goodreturns.in/petrol-price-in-kerala-s15.html
2026-07-04,Madhya Pradesh,106.19,106.59,-0.4,https://www.goodreturns.in/petrol-price-in-madhya-pradesh-s16.html
2026-07-04,Maharashtra,111.68,110.93,0.75,https://www.goodreturns.in/petrol-price-in-maharashtra-s17.html
2026-07-04,Manipur,115.49,115.49,0,https://www.goodreturns.in/petrol-price-in-manipur-s18.html
2026-07-04,Meghalaya,114.54,114.54,0,https://www.goodreturns.in/petrol-price-in-meghalaya-s19.html
2026-07-04,Mizoram,111.21,111.21,0,https://www.goodreturns.in/petrol-price-in-mizoram-s20.html
2026-07-04,Nagaland,106.82,106.87,-0.05,https://www.goodreturns.in/petrol-price-in-nagaland-s21.html
2026-07-04,Odisha,102.6,102.6,0,https://www.goodreturns.in/petrol-price-in-odisha-s22.html
2026-07-04,Punjab,106.55,106.79,-0.24,https://www.goodreturns.in/petrol-price-in-punjab-s23.html
2026-07-04,Rajasthan,104.87,104.87,0,https://www.goodreturns.in/petrol-price-in-rajasthan-s24.html
2026-07-04,Sikkim,108.97,110.49,-1.52,https://www.goodreturns.in/petrol-price-in-sikkim-s25.html
2026-07-04,Tamil Nadu,103.58,103.58,0,https://www.goodreturns.in/petrol-price-in-tamil-nadu-s26.html
2026-07-04,Telangana,105.56,105.56,0,https://www.goodreturns.in/petrol-price-in-telangana-s27.html
2026-07-04,Tripura,113.19,113.19,0,https://www.goodreturns.in/petrol-price-in-tripura-s28.html
2026-07-04,Uttar Pradesh,110.6,110.6,0,https://www.goodreturns.in/petrol-price-in-uttar-pradesh-s29.html
2026-07-04,Uttarakhand,107.77,107.76,0.01,https://www.goodreturns.in/petrol-price-in-uttarakhand-s30.html
2026-07-04,West Bengal,115.69,115.69,0,https://www.goodreturns.in/petrol-price-in-west-bengal-s31.html
2026-07-05,Andhra Pradesh,117.51,117.25,0.26,https://www.goodreturns.in/petrol-price-in-andhra-pradesh-s2.html
2026-07-05,Arunachal Pradesh,97.95,97.95,0,https://www.goodreturns.in/petrol-price-in-arunachal-pradesh-s3.html
2026-07-05,Assam,105.73,105.73,0,https://www.goodreturns.in/petrol-price-in-assam-s4.html
2026-07-05,Bihar,113.37,114.55,-1.18,https://www.goodreturns.in/petrol-price-in-bihar-s5.html
2026-07-05,Chhattisgarh,101.54,101.54,0,https://www.goodreturns.in/petrol-price-in-chhattisgarh-s6.html
2026-07-05,Delhi,102.12,102.12,0,https://www.goodreturns.in/petrol-price-in-delhi-s10.html
2026-07-05,Goa,108.06,108.3,-0.24,https://www.goodreturns.in/petrol-price-in-goa-s7.html
2026-07-05,Gujarat,99.44,99.44,0,https://www.goodreturns.in/petrol-price-in-gujarat-s8.html
2026-07-05,Haryana,99.44,99.44,0,https://www.goodreturns.in/petrol-price-in-haryana-s9.html
2026-07-05,Himachal Pradesh,104,104.06,-0.06,https://www.goodreturns.in/petrol-price-in-himachal-pradesh-s11.html
2026-07-05,Jammu & Kashmir,102.01,102.04,-0.03,https://www.goodreturns.in/petrol-price-in-jammu-kashmir-s12.html
2026-07-05,Jharkhand,103.28,103.28,0,https://www.goodreturns.in/petrol-price-in-jharkhand-s13.html
2026-07-05,Karnataka,102.38,102.38,0,https://www.goodreturns.in/petrol-price-in-karnataka-s14.html
2026-07-05,Kerala,104.13,104.1,0.03,https://www.goodreturns.in/petrol-price-in-kerala-s15.html
2026-07-05,Madhya Pradesh,106.19,106.19,0,https://www.goodreturns.in/petrol-price-in-madhya-pradesh-s16.html
2026-07-05,Maharashtra,111.68,111.68,0,https://www.goodreturns.in/petrol-price-in-maharashtra-s17.html
2026-07-05,Manipur,115.49,115.49,0,https://www.goodreturns.in/petrol-price-in-manipur-s18.html
2026-07-05,Meghalaya,114.45,114.54,-0.09,https://www.goodreturns.in/petrol-price-in-meghalaya-s19.html
2026-07-05,Mizoram,111.21,111.21,0,https://www.goodreturns.in/petrol-price-in-mizoram-s20.html
2026-07-05,Nagaland,106.87,106.82,0.05,https://www.goodreturns.in/petrol-price-in-nagaland-s21.html
2026-07-05,Odisha,102.6,102.6,0,https://www.goodreturns.in/petrol-price-in-odisha-s22.html
2026-07-05,Punjab,106.55,106.55,0,https://www.goodreturns.in/petrol-price-in-punjab-s23.html
2026-07-05,Rajasthan,104.87,104.87,0,https://www.goodreturns.in/petrol-price-in-rajasthan-s24.html
2026-07-05,Sikkim,110.49,108.97,1.52,https://www.goodreturns.in/petrol-price-in-sikkim-s25.html
